Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Country,City,State,Region,Sales,Quantity,Discount,Profit
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,TEC-AC-10002001,United States,Burlington,North Carolina,South,383.976,3.0,0.2,81.5949
CA-2017-142090,2017-11-30,2017-12-07,Standard Class,SC-20380,FUR-TA-10001889,United States,Burlington,North Carolina,South,1781.682,7.0,0.4,-653.2834
CA-2017-160934,2017-01-15,2017-01-19,Standard Class,TT-21460,OFF-AR-10003504,United States,Los Angeles,California,West,21.4,5.0,0.0,6.206
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,TEC-CO-10001571,United States,Trenton,Michigan,Central,549.99,1.0,0.0,274.995
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,OFF-AP-10002495,United States,Trenton,Michigan,Central,167.535,3.0,0.1,37.23
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,OFF-EN-10002500,United States,Trenton,Michigan,Central,38.34,3.0,0.0,17.253
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,FUR-FU-10002088,United States,Trenton,Michigan,Central,53.88,6.0,0.0,22.6296
CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,TEC-PH-10001128,United States,Trenton,Michigan,Central,299.98,2.0,0.0,83.9944
CA-2015-145485,2015-11-05,2015-11-05,Same Day,JM-16195,OFF-ST-10000649,United States,San Francisco,California,West,62.8,4.0,0.0,15.7
CA-2017-151071,2017-04-25,2017-04-29,Second Class,MB-18085,OFF-BI-10002103,United States,Los Angeles,California,West,13.904,2.0,0.2,4.5188
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,FUR-TA-10001705,United States,Houston,Texas,Central,744.1,5.0,0.3,-95.67
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,OFF-ST-10004634,United States,Houston,Texas,Central,44.84,5.0,0.2,5.605
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,FUR-TA-10004442,United States,Houston,Texas,Central,401.59,2.0,0.3,-131.951
CA-2017-143217,2017-11-11,2017-11-17,Standard Class,CG-12040,OFF-BI-10002949,United States,Milwaukee,Wisconsin,Central,18.24,3.0,0.0,8.5728
US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,FUR-BO-10002213,United States,San Francisco,California,West,359.499,3.0,0.15,-29.6058
US-2017-133312,2017-11-25,2017-11-29,Standard Class,BD-11500,OFF-ST-10001325,United States,San Francisco,California,West,10.48,1.0,0.0,2.8296
US-2015-137533,2015-12-18,2015-12-18,Same Day,JK-15640,OFF-PA-10003441,United States,Cleveland,Ohio,East,20.736,4.0,0.2,7.2576
CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,TEC-AC-10004209,United States,Monroe,North Carolina,South,35.168,4.0,0.2,8.3524
CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,OFF-PA-10000501,United States,Monroe,North Carolina,South,64.704,3.0,0.2,23.4552
CA-2016-108350,2016-06-06,2016-06-09,Second Class,SC-20230,OFF-PA-10003656,United States,Lowell,Massachusetts,East,105.52,4.0,0.0,48.5392
CA-2015-144302,2015-06-19,2015-06-23,Standard Class,ME-17320,OFF-BI-10001107,United States,Dallas,Texas,Central,5.792,2.0,0.8,-9.5568
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,TEC-PH-10000562,United States,Philadelphia,Pennsylvania,East,466.158,7.0,0.4,-93.2316
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,TEC-AC-10001101,United States,Philadelphia,Pennsylvania,East,10.312,1.0,0.2,-1.289
CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,OFF-BI-10003529,United States,Philadelphia,Pennsylvania,East,2.556,3.0,0.7,-1.7892
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,OFF-PA-10001752,United States,Loveland,Colorado,West,7.968,2.0,0.2,2.8884
CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,OFF-EN-10001141,United States,Loveland,Colorado,West,8.784,1.0,0.2,3.1842
CA-2017-156720,2017-12-30,2018-01-03,Standard Class,JM-15580,OFF-FA-10003472,United States,Loveland,Colorado,West,3.024,3.0,0.2,-0.6048
CA-2015-119102,2015-05-23,2015-05-27,Standard Class,KH-16690,OFF-ST-10004507,United States,Woonsocket,Rhode Island,East,51.45,3.0,0.0,13.8915
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-AP-10004036,United States,Chicago,Illinois,Central,14.016,4.0,0.8,-31.536
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,FUR-TA-10004086,United States,Chicago,Illinois,Central,214.95,5.0,0.5,-120.372
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,TEC-PH-10000307,United States,Chicago,Illinois,Central,35.04,4.0,0.2,-7.008
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,FUR-FU-10002088,United States,Chicago,Illinois,Central,10.776,3.0,0.6,-4.8492
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-BI-10004965,United States,Chicago,Illinois,Central,4.6,2.0,0.8,-8.05
US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,OFF-ST-10002485,United States,Chicago,Illinois,Central,35.168,2.0,0.2,-8.3524
CA-2015-141936,2015-08-07,2015-08-12,Standard Class,PN-18775,OFF-BI-10002194,United States,Bakersfield,California,West,19.152,3.0,0.2,6.4638
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-AR-10003732,United States,Dallas,Texas,Central,4.448,2.0,0.2,0.3336
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-PA-10002195,United States,Dallas,Texas,Central,5.184,1.0,0.2,1.8792
CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,OFF-PA-10002365,United States,Dallas,Texas,Central,15.552,3.0,0.2,5.4432
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,OFF-PA-10001950,United States,Philadelphia,Pennsylvania,East,40.032,6.0,0.2,12.51
CA-2015-167374,2015-03-26,2015-03-30,Second Class,GM-14500,TEC-AC-10004633,United States,Philadelphia,Pennsylvania,East,16.776,3.0,0.2,5.0328
CA-2014-116568,2014-12-14,2014-12-20,Standard Class,BM-11785,FUR-CH-10002439,United States,Deltona,Florida,South,186.304,4.0,0.2,13.9728
CA-2015-147102,2015-09-19,2015-09-26,Standard Class,NH-18610,TEC-AC-10000682,United States,Columbus,Georgia,South,66.36,4.0,0.0,23.226
CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,OFF-AR-10004078,United States,Nashville,Tennessee,South,42.048,9.0,0.2,5.256
CA-2017-132213,2017-04-25,2017-04-26,First Class,PN-18775,OFF-AR-10001958,United States,Nashville,Tennessee,South,67.92,5.0,0.2,6.792
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,OFF-EN-10001335,United States,Philadelphia,Pennsylvania,East,52.512,6.0,0.2,19.692
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,OFF-ST-10003479,United States,Philadelphia,Pennsylvania,East,186.912,6.0,0.2,-35.046
CA-2014-138450,2014-10-18,2014-10-22,Standard Class,EH-13765,OFF-PA-10003016,United States,Philadelphia,Pennsylvania,East,10.048,4.0,0.2,3.14
CA-2015-153073,2015-11-13,2015-11-13,Same Day,HA-14905,FUR-FU-10001025,United States,Chicago,Illinois,Central,17.496,9.0,0.6,-7.4358
CA-2016-147970,2016-01-31,2016-02-02,Second Class,AB-10150,OFF-PA-10003936,United States,Dallas,Texas,Central,15.552,3.0,0.2,5.4432
CA-2016-150658,2016-11-17,2016-11-22,Standard Class,MS-17365,OFF-BI-10004140,United States,Carlsbad,New Mexico,West,10.776,3.0,0.2,3.3675
CA-2017-125640,2017-07-25,2017-07-29,Standard Class,DD-13570,OFF-LA-10004178,United States,Philadelphia,Pennsylvania,East,3.304,1.0,0.2,1.0738
CA-2017-154137,2017-11-11,2017-11-17,Standard Class,MT-17815,OFF-ST-10003324,United States,New York City,New York,East,35.48,1.0,0.0,0.0
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,OFF-FA-10004854,United States,Oceanside,New York,East,34.44,3.0,0.0,16.1868
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,TEC-MA-10002859,United States,Oceanside,New York,East,629.93,7.0,0.0,296.0671
CA-2015-127173,2015-09-26,2015-10-03,Standard Class,GM-14500,OFF-BI-10000088,United States,Oceanside,New York,East,79.056,9.0,0.2,28.6578
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,OFF-ST-10004180,United States,Lafayette,Louisiana,South,232.55,5.0,0.0,9.302
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,TEC-AC-10002926,United States,Lafayette,Louisiana,South,99.98,2.0,0.0,42.9914
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,OFF-PA-10003797,United States,Lafayette,Louisiana,South,19.44,3.0,0.0,9.3312
CA-2014-149538,2014-04-04,2014-04-08,Standard Class,KB-16585,OFF-PA-10002195,United States,Lafayette,Louisiana,South,12.96,2.0,0.0,6.3504
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,FUR-TA-10001039,United States,New York City,New York,East,464.292,9.0,0.4,-108.3348
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,OFF-EN-10001099,United States,New York City,New York,East,68.46,7.0,0.0,31.4916
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,TEC-MA-10003979,United States,New York City,New York,East,2799.96,4.0,0.0,1371.9804
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,OFF-AP-10002945,United States,New York City,New York,East,601.3,2.0,0.0,198.429
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,TEC-PH-10001536,United States,New York City,New York,East,16.99,1.0,0.0,4.4174
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,TEC-PH-10000526,United States,New York City,New York,East,287.97,3.0,0.0,80.6316
CA-2014-160766,2014-09-14,2014-09-14,Same Day,DM-13015,OFF-PA-10000213,United States,New York City,New York,East,44.82,9.0,0.0,21.0654
CA-2017-146626,2017-12-29,2018-01-05,Standard Class,BP-11185,FUR-FU-10002501,United States,Anaheim,California,West,101.12,8.0,0.0,37.4144
CA-2015-123330,2015-06-21,2015-06-27,Standard Class,EP-13915,TEC-PH-10001819,United States,Deltona,Florida,South,107.976,3.0,0.2,37.7916
CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,OFF-AP-10001962,United States,New York City,New York,East,58.73,7.0,0.0,14.6825
CA-2017-155607,2017-11-26,2017-11-30,Standard Class,FG-14260,OFF-BI-10003364,United States,New York City,New York,East,93.344,4.0,0.2,32.6704
CA-2016-151323,2016-10-23,2016-10-28,Standard Class,AB-10255,OFF-FA-10002983,United States,Seattle,Washington,West,17.05,5.0,0.0,8.184
CA-2015-146696,2015-12-14,2015-12-19,Standard Class,RD-19480,OFF-BI-10002432,United States,San Diego,California,West,8.096,2.0,0.2,2.7324
CA-2016-128972,2016-11-13,2016-11-17,Standard Class,TS-21430,FUR-FU-10003096,United States,Oklahoma City,Oklahoma,Central,30.36,4.0,0.0,13.0548
CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,OFF-EN-10001539,United States,Mount Vernon,New York,East,23.34,3.0,0.0,10.9698
CA-2017-128335,2017-09-29,2017-10-05,Standard Class,JA-15970,OFF-PA-10004996,United States,Mount Vernon,New York,East,51.55,5.0,0.0,24.2285
CA-2015-154886,2015-11-08,2015-11-12,Standard Class,SW-20455,TEC-AC-10001956,United States,San Francisco,California,West,119.9,2.0,0.0,43.164
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,FUR-CH-10000454,United States,New York City,New York,East,1317.492,6.0,0.1,292.776
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,OFF-SU-10000946,United States,New York City,New York,East,63.84,8.0,0.0,18.5136
CA-2016-111213,2016-04-01,2016-04-05,Standard Class,FP-14320,OFF-BI-10004140,United States,New York City,New York,East,3.592,1.0,0.2,1.1225
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,FUR-FU-10003039,United States,Los Angeles,California,West,86.26,2.0,0.0,29.3284
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,OFF-ST-10000464,United States,Los Angeles,California,West,139.04,4.0,0.0,38.9312
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,OFF-AP-10000252,United States,Los Angeles,California,West,46.8,4.0,0.0,16.38
CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,FUR-FU-10001731,United States,Chandler,Arizona,West,8.544,4.0,0.2,1.9224
CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,FUR-CH-10001394,United States,Chandler,Arizona,West,842.376,3.0,0.2,105.297
CA-2014-141796,2014-06-21,2014-06-21,Same Day,JG-15160,TEC-PH-10001578,United States,Long Beach,New York,East,1214.85,3.0,0.0,352.3065
CA-2017-125101,2017-03-06,2017-03-10,Second Class,SH-19975,OFF-ST-10000675,United States,San Francisco,California,West,67.78,2.0,0.0,16.945
CA-2017-169929,2017-09-25,2017-09-28,First Class,LS-17200,OFF-ST-10002352,United States,Helena,Montana,West,39.9,5.0,0.0,10.374
US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,OFF-BI-10004528,United States,New York City,New York,East,2.688,1.0,0.2,0.84
US-2014-121566,2014-06-30,2014-07-06,Standard Class,CS-11860,OFF-AR-10001026,United States,New York City,New York,East,6.6,3.0,0.0,2.904
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,OFF-BI-10002215,United States,Kirkwood,Missouri,Central,28.4,4.0,0.0,13.064
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,FUR-FU-10000305,United States,Kirkwood,Missouri,Central,212.94,3.0,0.0,34.0704
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,TEC-PH-10002584,United States,Chicago,Illinois,Central,1001.584,2.0,0.2,125.198
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,FUR-CH-10000229,United States,Chicago,Illinois,Central,569.058,3.0,0.3,-178.8468
CA-2017-163006,2017-06-30,2017-07-04,Second Class,GH-14410,FUR-FU-10003799,United States,Chicago,Illinois,Central,14.224,2.0,0.6,-10.3124
CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,TEC-PH-10001700,United States,Peoria,Arizona,West,105.584,2.0,0.2,9.2386
CA-2015-156146,2015-10-26,2015-10-30,Second Class,AG-10495,TEC-PH-10001527,United States,Peoria,Arizona,West,68.72,2.0,0.2,-14.603
CA-2014-111192,2014-07-30,2014-08-05,Standard Class,TS-21430,FUR-BO-10002916,United States,Seattle,Washington,West,1367.84,8.0,0.0,259.8896
CA-2016-115378,2016-11-18,2016-11-23,Second Class,AJ-10945,FUR-CH-10000863,United States,Taylor,Michigan,Central,301.96,2.0,0.0,33.2156
CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,FUR-CH-10003968,United States,Pasadena,California,West,170.352,3.0,0.2,-17.0352
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,OFF-AR-10001149,United States,Midland,Michigan,Central,3.9,2.0,0.0,1.521
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,OFF-PA-10000130,United States,Midland,Michigan,Central,12.84,3.0,0.0,5.778
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,OFF-PA-10002479,United States,Midland,Michigan,Central,15.84,3.0,0.0,7.128
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,FUR-CH-10004997,United States,Midland,Michigan,Central,563.94,3.0,0.0,112.788
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,OFF-ST-10004950,United States,Midland,Michigan,Central,62.94,3.0,0.0,11.9586
CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,OFF-ST-10001490,United States,Midland,Michigan,Central,535.41,3.0,0.0,160.623
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,FUR-CH-10002024,United States,Detroit,Michigan,Central,3504.9,5.0,0.0,700.98
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,OFF-PA-10001790,United States,Detroit,Michigan,Central,144.12,3.0,0.0,69.1776
CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,OFF-PA-10000994,United States,Detroit,Michigan,Central,314.55,3.0,0.0,150.984
CA-2015-107741,2015-03-08,2015-03-10,First Class,FC-14335,OFF-AR-10002399,United States,Pueblo,Colorado,West,3.408,1.0,0.2,0.8946
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,OFF-BI-10002799,United States,Waco,Texas,Central,2.072,2.0,0.8,-3.5224
CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,FUR-BO-10004360,United States,Waco,Texas,Central,328.3992,3.0,0.32,-91.7586
CA-2016-148908,2016-11-05,2016-11-08,First Class,JH-15985,OFF-BI-10002082,United States,San Francisco,California,West,53.248,2.0,0.2,19.968
CA-2016-123015,2016-12-26,2016-12-30,Standard Class,AJ-10795,OFF-BI-10004967,United States,New York City,New York,East,4.992,3.0,0.2,1.6848
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,FUR-FU-10004973,United States,Los Angeles,California,West,37.68,2.0,0.0,15.8256
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,TEC-PH-10003645,United States,Los Angeles,California,West,258.576,2.0,0.2,19.3932
US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,OFF-AP-10004980,United States,Los Angeles,California,West,75.84,2.0,0.0,29.5776
CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,OFF-PA-10003797,United States,Woonsocket,Rhode Island,East,45.36,7.0,0.0,21.7728
CA-2017-108749,2017-09-12,2017-09-15,First Class,DJ-13510,OFF-BI-10003707,United States,Woonsocket,Rhode Island,East,45.78,3.0,0.0,22.89
CA-2017-163335,2017-09-24,2017-09-27,First Class,AG-10675,OFF-ST-10000885,United States,Columbus,Georgia,South,40.29,3.0,0.0,10.0725
CA-2017-163335,2017-09-24,2017-09-27,First Class,AG-10675,OFF-BI-10002827,United States,Columbus,Georgia,South,38.71,7.0,0.0,17.8066
CA-2015-134719,2015-10-10,2015-10-15,Standard Class,JD-15790,OFF-ST-10004459,United States,Jacksonville,Florida,South,1801.632,6.0,0.2,-337.806
US-2015-154389,2015-11-27,2015-12-03,Standard Class,EH-14125,TEC-PH-10002789,United States,Philadelphia,Pennsylvania,East,748.752,8.0,0.4,-162.2296
CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,TEC-AC-10001314,United States,Columbus,Indiana,Central,199.96,4.0,0.0,15.9968
CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,FUR-CH-10000015,United States,Columbus,Indiana,Central,1516.2,7.0,0.0,394.212
US-2017-136679,2017-11-14,2017-11-18,Standard Class,XP-21865,TEC-AC-10004855,United States,Pasadena,Texas,Central,167.952,6.0,0.2,-27.2922
US-2017-136679,2017-11-14,2017-11-18,Standard Class,XP-21865,OFF-AR-10003582,United States,Pasadena,Texas,Central,45.04,2.0,0.2,4.504
US-2017-141943,2017-05-05,2017-05-09,Standard Class,DK-12985,OFF-EN-10003448,United States,San Francisco,California,West,23.16,2.0,0.0,11.58
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,FUR-FU-10003773,United States,Columbia,South Carolina,South,397.6,5.0,0.0,43.736
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,OFF-PA-10001363,United States,Columbia,South Carolina,South,85.96,7.0,0.0,40.4012
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,OFF-AR-10004757,United States,Columbia,South Carolina,South,13.12,4.0,0.0,4.3296
CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,OFF-BI-10000309,United States,Columbia,South Carolina,South,45.66,3.0,0.0,22.3734
CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,OFF-EN-10001434,United States,Kent,Washington,West,158.13,3.0,0.0,77.4837
CA-2014-159709,2014-05-10,2014-05-15,Standard Class,AI-10855,TEC-PH-10003988,United States,Kent,Washington,West,43.6,5.0,0.2,4.36
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,OFF-SU-10000151,United States,Round Rock,Texas,Central,3930.072,3.0,0.2,-786.0144
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,OFF-FA-10001332,United States,Round Rock,Texas,Central,2.304,1.0,0.2,0.7776
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,TEC-PH-10000895,United States,Round Rock,Texas,Central,431.976,3.0,0.2,32.3982
CA-2016-103982,2016-03-03,2016-03-08,Standard Class,AA-10315,TEC-AC-10002857,United States,Round Rock,Texas,Central,41.72,7.0,0.2,5.7365
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,FUR-FU-10004018,United States,Oakland,California,West,104.23,7.0,0.0,28.1421
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,OFF-ST-10003638,United States,Oakland,California,West,70.26,3.0,0.0,18.9702
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-AR-10004685,United States,Auburn,New York,East,9.26,2.0,0.0,3.0558
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-ST-10001713,United States,Auburn,New York,East,105.98,2.0,0.0,4.2392
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-FA-10000490,United States,Auburn,New York,East,1.24,1.0,0.0,0.5828
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-LA-10002043,United States,Auburn,New York,East,20.7,2.0,0.0,9.936
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-PA-10002464,United States,Auburn,New York,East,28.9,5.0,0.0,14.161
CA-2015-102015,2015-09-12,2015-09-18,Standard Class,TM-21010,OFF-EN-10002504,United States,Auburn,New York,East,27.18,1.0,0.0,12.7746
CA-2015-156755,2015-01-12,2015-01-18,Standard Class,YS-21880,OFF-ST-10002615,United States,Newark,Delaware,East,465.18,3.0,0.0,120.9468
CA-2015-130876,2015-05-12,2015-05-16,Second Class,AZ-10750,OFF-ST-10004258,United States,New York City,New York,East,36.63,3.0,0.0,9.8901
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-ST-10004507,United States,Redlands,California,West,51.45,3.0,0.0,13.8915
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-LA-10000262,United States,Redlands,California,West,7.83,3.0,0.0,3.6018
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-AR-10002445,United States,Redlands,California,West,35.4,5.0,0.0,13.452
CA-2016-145898,2016-09-26,2016-09-26,Same Day,CM-12445,OFF-PA-10001667,United States,Redlands,California,West,29.9,5.0,0.0,13.455
US-2017-159562,2017-09-09,2017-09-15,Standard Class,JB-16000,OFF-EN-10000461,United States,Roseville,Michigan,Central,17.48,2.0,0.0,8.2156
CA-2017-134635,2017-04-15,2017-04-17,Second Class,NS-18640,OFF-PA-10002254,United States,Los Angeles,California,West,79.14,3.0,0.0,36.4044
CA-2017-167080,2017-06-10,2017-06-14,Standard Class,LC-16930,OFF-AR-10001868,United States,New York City,New York,East,8.4,5.0,0.0,4.2
CA-2017-145653,2017-09-01,2017-09-01,Same Day,CA-12775,FUR-CH-10004875,United States,Detroit,Michigan,Central,498.26,7.0,0.0,134.5302
CA-2014-140487,2014-06-14,2014-06-20,Standard Class,SR-20425,FUR-BO-10000711,United States,Detroit,Michigan,Central,212.94,3.0,0.0,57.4938
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,OFF-AP-10000938,United States,Springfield,Missouri,Central,706.86,7.0,0.0,197.9208
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,TEC-PH-10003555,United States,Springfield,Missouri,Central,114.95,5.0,0.0,2.299
CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,OFF-BI-10001267,United States,Springfield,Missouri,Central,43.19,7.0,0.0,20.7312
US-2017-109582,2017-09-12,2017-09-17,Second Class,JM-15865,OFF-PA-10004071,United States,Los Angeles,California,West,166.44,3.0,0.0,79.8912
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,OFF-BI-10001553,United States,New York City,New York,East,36.56,5.0,0.2,12.796
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,OFF-BI-10003007,United States,New York City,New York,East,186.144,6.0,0.2,60.4968
CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,FUR-BO-10003272,United States,New York City,New York,East,353.568,2.0,0.2,-44.196
US-2014-147648,2014-11-26,2014-12-01,Standard Class,LS-16975,OFF-PA-10001033,United States,San Francisco,California,West,81.98,2.0,0.0,40.1702
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,OFF-BI-10001553,United States,Fresno,California,West,14.624,2.0,0.2,5.1184
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,FUR-TA-10001095,United States,Fresno,California,West,697.16,5.0,0.2,8.7145
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,FUR-FU-10001185,United States,Fresno,California,West,30.93,1.0,0.0,12.6813
CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,OFF-BI-10000343,United States,Fresno,California,West,27.496,7.0,0.2,9.2799
CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,FUR-CH-10004626,United States,Texarkana,Arkansas,South,605.34,6.0,0.0,145.2816
CA-2017-131037,2017-08-22,2017-08-23,First Class,TM-21490,FUR-TA-10001768,United States,San Francisco,California,West,210.008,1.0,0.2,2.6251
CA-2016-111143,2016-11-19,2016-11-22,First Class,TT-21265,OFF-AP-10001947,United States,Indianapolis,Indiana,Central,54.96,3.0,0.0,15.9384
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,FUR-FU-10004952,United States,Columbia,Maryland,East,164.22,3.0,0.0,50.9082
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,FUR-BO-10001337,United States,Columbia,Maryland,East,362.94,3.0,0.0,36.294
CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,TEC-AC-10003628,United States,Columbia,Maryland,East,59.98,2.0,0.0,26.3912
CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,OFF-ST-10004186,United States,San Jose,California,West,332.94,3.0,0.0,6.6588
CA-2016-116561,2016-09-11,2016-09-17,Standard Class,EB-14110,OFF-BI-10001658,United States,San Jose,California,West,39.872,2.0,0.2,12.9584
CA-2016-110730,2016-09-23,2016-09-26,Second Class,CM-11815,OFF-SU-10004737,United States,Seattle,Washington,West,13.68,2.0,0.0,3.6936
CA-2017-146367,2017-08-04,2017-08-08,Standard Class,HM-14860,OFF-BI-10002827,United States,Carrollton,Texas,Central,3.318,3.0,0.8,-5.6406
CA-2016-149454,2016-07-25,2016-07-26,First Class,KM-16375,OFF-BI-10003694,United States,Arlington,Virginia,South,10.44,1.0,0.0,4.8024
CA-2016-156265,2016-08-02,2016-08-04,Second Class,BF-11020,FUR-TA-10001691,United States,Los Angeles,California,West,136.464,2.0,0.2,15.3522
